length,t_wrapper,t_baseline,t_baseline2,t_wrapper_a,t_baseline_a,t_baseline2_a
64,0.013855,0.004690408706665039,0.00424957275390625,0.000216484375,7.328763604164124e-05,6.639957427978516e-05
256,0.047512,0.009292125701904297,0.015189170837402344,0.00018559375,3.629736602306366e-05,5.9332698583602905e-05
1024,0.17409,0.02042675018310547,0.05904102325439453,0.000170009765625,1.9947998225688934e-05,5.765724927186966e-05
4096,0.674014,0.0763249397277832,0.21981024742126465,0.00016455419921875,1.863401848822832e-05,5.366461118683219e-05
16384,2.535635,0.2968289852142334,0.8210327625274658,0.00015476287841796876,1.8117003492079675e-05,5.011186294723302e-05
65536,9.573774,1.2963533401489258,3.2104780673980713,0.00014608419799804688,1.978078216779977e-05,4.898800762020983e-05
1,0.004201,0.0029838085174560547,0.00013303756713867188,0.004201,0.0029838085174560547,0.00013303756713867188
4,0.005156,0.0027463436126708984,0.00027060508728027344,0.001289,0.0006865859031677246,6.765127182006836e-05
16,0.006195,0.002843141555786133,0.0012178421020507812,0.0003871875,0.0001776963472366333,7.611513137817383e-05
64,0.014421,0.0031952857971191406,0.004656314849853516,0.000225328125,4.992634057998657e-05,7.275491952896118e-05
256,0.043667,0.004271745681762695,0.015095710754394531,0.00017057421875,1.668650656938553e-05,5.896762013435364e-05
1024,0.143209,0.008971452713012695,0.05767941474914551,0.0001398525390625,8.76118429005146e-06,5.632755346596241e-05
4096,0.588715,0.029139280319213867,0.2442033290863037,0.000143729248046875,7.114082109183073e-06,5.961995339021087e-05
16384,2.225306,0.09224271774291992,0.8682143688201904,0.0001358218994140625,5.630048690363765e-06,5.299159965943545e-05
65536,8.548569,0.35967564582824707,3.4001266956329346,0.00013044081115722657,5.48821481061168e-06,5.188181603443809e-05
1,0.004274,0.003135204315185547,0.00010895729064941406,0.004274,0.003135204315185547,0.00010895729064941406
4,0.00462,0.0027313232421875,0.0002732276916503906,0.001155,0.000682830810546875,6.830692291259766e-05
16,0.007506,0.0026671886444091797,0.000820159912109375,0.000469125,0.00016669929027557373,5.125999450683594e-05
64,0.016944,0.0028352737426757812,0.003892183303833008,0.00026475,4.430115222930908e-05,6.081536412239075e-05
256,0.054516,0.0038118362426757812,0.01696610450744629,0.000212953125,1.488998532295227e-05,6.627384573221207e-05
1024,0.149513,0.0060634613037109375,0.05185127258300781,0.0001460087890625,5.921348929405212e-06,5.063600838184357e-05
4096,0.554526,0.012634992599487305,0.2199265956878662,0.00013538232421875,3.0847149901092052e-06,5.369301652535796e-05
16384,2.050941,0.04072308540344238,0.7914249897003174,0.00012517950439453124,2.4855398805812e-06,4.830474790651351e-05
65536,8.287342,0.14261937141418457,3.2209548950195312,0.00012645480346679688,2.1761989046353847e-06,4.914787132292986e-05
1,0.004575,0.0029010772705078125,3.552436828613281e-05,0.004575,0.0029010772705078125,3.552436828613281e-05
4,0.005162,0.002989530563354492,0.00020885467529296875,0.0012905,0.000747382640838623,5.221366882324219e-05
16,0.008161,0.002488851547241211,0.0007927417755126953,0.0005100625,0.00015555322170257568,4.954636096954346e-05
64,0.013601,0.002700328826904297,0.0033600330352783203,0.000212515625,4.219263792037964e-05,5.2500516176223755e-05
256,0.0481,0.0038564205169677734,0.012618780136108398,0.000187890625,1.5064142644405365e-05,4.929210990667343e-05
1024,0.137148,0.005089282989501953,0.05014538764953613,0.00013393359375,4.970002919435501e-06,4.897010512650013e-05
4096,0.547424,0.009666681289672852,0.21124005317687988,0.0001336484375,2.360029611736536e-06,5.157227860763669e-05
16384,2.051613,0.03038787841796875,0.780062198638916,0.00012522052001953126,1.8547289073467255e-06,4.7611218178644776e-05
65536,8.076563,0.1041567325592041,3.0408377647399902,0.0001232385711669922,1.5893056115601212e-06,4.639950202545151e-05
1,0.003913,0.002949237823486328,0.00011396408081054688,0.003913,0.002949237823486328,0.00011396408081054688
4,0.004884,0.002590656280517578,0.00022292137145996094,0.001221,0.0006476640701293945,5.5730342864990234e-05
16,0.006231,0.002755403518676758,0.0009706020355224609,0.0003894375,0.00017221271991729736,6.066262722015381e-05
64,0.013154,0.0026540756225585938,0.003010988235473633,0.00020553125,4.146993160247803e-05,4.704669117927551e-05
256,0.048325,0.0033533573150634766,0.013040542602539062,0.00018876953125,1.3099052011966705e-05,5.093961954116821e-05
1024,0.134249,0.006052732467651367,0.05144810676574707,0.0001311025390625,5.910871550440788e-06,5.024229176342487e-05
4096,0.555884,0.010849714279174805,0.21904945373535156,0.0001357138671875,2.6488560251891613e-06,5.3478870540857315e-05
16384,2.064786,0.036089181900024414,0.8025784492492676,0.0001260245361328125,2.202708856202662e-06,4.898550105281174e-05
65536,8.116223,0.13056683540344238,3.124340534210205,0.00012384373474121093,1.9922917999792844e-06,4.7673653170932084e-05
1,0.003978,0.003171205520629883,3.5762786865234375e-05,0.003978,0.003171205520629883,3.5762786865234375e-05
4,0.006256,0.003022432327270508,0.00032138824462890625,0.001564,0.000755608081817627,8.034706115722656e-05
16,0.006358,0.002531290054321289,0.0010097026824951172,0.000397375,0.00015820562839508057,6.310641765594482e-05
64,0.012345,0.003467559814453125,0.0032448768615722656,0.000192890625,5.418062210083008e-05,5.070120096206665e-05
256,0.042133,0.003362417221069336,0.013044595718383789,0.00016458203125,1.3134442269802094e-05,5.0955452024936676e-05
1024,0.143378,0.004979848861694336,0.05251717567443848,0.000140017578125,4.863133653998375e-06,5.1286304369568825e-05
4096,0.553268,0.014708518981933594,0.21328091621398926,0.0001350751953125,3.5909470170736313e-06,5.207053618505597e-05
16384,2.053964,0.04254579544067383,0.805673360824585,0.000125364013671875,2.5967892725020647e-06,4.917439946439117e-05
65536,8.119923,0.14750027656555176,3.0898854732513428,0.0001239001922607422,2.2506756067741662e-06,4.7147910663625225e-05
1,0.004046,0.003420114517211914,8.20159912109375e-05,0.004046,0.003420114517211914,8.20159912109375e-05
4,0.004813,0.0026535987854003906,0.00023555755615234375,0.00120325,0.0006633996963500977,5.888938903808594e-05
16,0.007247,0.002651214599609375,0.0007853507995605469,0.0004529375,0.00016570091247558594,4.908442497253418e-05
64,0.013514,0.0028765201568603516,0.0030786991119384766,0.00021115625,4.494562745094299e-05,4.8104673624038696e-05
256,0.049096,0.0038628578186035156,0.014516830444335938,0.00019178125,1.5089288353919983e-05,5.6706368923187256e-05
1024,0.145445,0.0068912506103515625,0.056249380111694336,0.0001420361328125,6.729736924171448e-06,5.49310352653265e-05
4096,0.565146,0.018192529678344727,0.22217702865600586,0.00013797509765625,4.4415355660021305e-06,5.424243863672018e-05
16384,2.110437,0.0583646297454834,0.8702123165130615,0.00012881085205078126,3.562294295988977e-06,5.3113544709049165e-05
65536,8.322562,0.2174229621887207,3.1812665462493896,0.00012699221801757812,3.3176111173816025e-06,4.854227518080734e-05
1,0.005277,0.0025777816772460938,7.796287536621094e-05,0.005277,0.0025777816772460938,7.796287536621094e-05
4,0.004409,0.0026803016662597656,0.0001957416534423828,0.00110225,0.0006700754165649414,4.89354133605957e-05
16,0.007153,0.002576589584350586,0.0007548332214355469,0.0004470625,0.00016103684902191162,4.717707633972168e-05
64,0.013678,0.0028486251831054688,0.004099130630493164,0.00021371875,4.450976848602295e-05,6.404891610145569e-05
256,0.048136,0.0031440258026123047,0.012443780899047852,0.00018803125,1.2281350791454315e-05,4.860851913690567e-05
1024,0.144269,0.005234718322753906,0.05297398567199707,0.0001408876953125,5.1120296120643616e-06,5.173240788280964e-05
4096,0.552115,0.011884927749633789,0.2070479393005371,0.000134793701171875,2.9015936888754368e-06,5.054881330579519e-05
16384,2.079971,0.034833431243896484,0.7892434597015381,0.00012695135498046875,2.1260639186948538e-06,4.8171597882173955e-05
65536,8.11327,0.13771438598632812,3.1034042835235596,0.00012379867553710937,2.101354766637087e-06,4.735419133794494e-05
1,0.00473,0.002696990966796875,6.580352783203125e-05,0.00473,0.002696990966796875,6.580352783203125e-05
4,0.005627,0.0028548240661621094,0.0002129077911376953,0.00140675,0.0007137060165405273,5.322694778442383e-05
16,0.006549,0.002824068069458008,0.0007193088531494141,0.0004093125,0.0001765042543411255,4.495680332183838e-05
64,0.012808,0.0025877952575683594,0.0029785633087158203,0.000200125,4.0434300899505615e-05,4.654005169868469e-05
256,0.039322,0.002978801727294922,0.013195037841796875,0.0001536015625,1.1635944247245789e-05,5.154311656951904e-05
1024,0.136456,0.004864215850830078,0.04970049858093262,0.0001332578125,4.750210791826248e-06,4.853564314544201e-05
4096,0.65618,0.0072116851806640625,0.2241215705871582,0.0001602001953125,1.7606653273105621e-06,5.471718031913042e-05
16384,2.008307,0.01990795135498047,0.791581392288208,0.00012257733154296874,1.2150849215686321e-06,4.831429396290332e-05
65536,7.974232,0.08334159851074219,2.997107982635498,0.0001216771240234375,1.2716918718069792e-06,4.573223850456998e-05
1,0.003971,0.0029010772705078125,0.00011229515075683594,0.003971,0.0029010772705078125,0.00011229515075683594
4,0.004464,0.0026514530181884766,0.0003979206085205078,0.001116,0.0006628632545471191,9.948015213012695e-05
16,0.007234,0.002773284912109375,0.0009529590606689453,0.000452125,0.00017333030700683594,5.955994129180908e-05
64,0.013415,0.0032558441162109375,0.003908872604370117,0.000209609375,5.08725643157959e-05,6.107613444328308e-05
256,0.05203,0.004739522933959961,0.017826080322265625,0.0002032421875,1.8513761460781097e-05,6.96331262588501e-05
1024,0.148811,0.009033441543579102,0.056246280670166016,0.0001453232421875,8.821720257401466e-06,5.4928008466959e-05
4096,0.54745,0.025287628173828125,0.2373206615447998,0.00013365478515625,6.173737347126007e-06,5.793961463496089e-05
16384,2.155075,0.0880727767944336,0.8644895553588867,0.00013153533935546875,5.3755356930196285e-06,5.2764255087822676e-05
65536,8.662393,0.33222413063049316,3.397876024246216,0.00013217762756347656,5.06933793076314e-06,5.184747351449914e-05
1,0.004584,0.0027480125427246094,0.00010967254638671875,0.004584,0.0027480125427246094,0.00010967254638671875
4,0.005668,0.0028061866760253906,0.0003082752227783203,0.001417,0.0007015466690063477,7.706880569458008e-05
16,0.007147,0.0030488967895507812,0.0010428428649902344,0.0004466875,0.00019055604934692383,6.517767906188965e-05
64,0.013947,0.0032219886779785156,0.004137516021728516,0.000217921875,5.034357309341431e-05,6.464868783950806e-05
256,0.043829,0.004388332366943359,0.015116453170776367,0.00017120703125,1.7141923308372498e-05,5.9048645198345184e-05
1024,0.14851,0.008672714233398438,0.05874276161193848,0.000145029296875,8.469447493553162e-06,5.736597813665867e-05
4096,0.547491,0.024886131286621094,0.22381949424743652,0.000133664794921875,6.075715646147728e-06,5.464343121275306e-05
16384,2.164725,0.08787298202514648,0.8576300144195557,0.00013212432861328124,5.363341188058257e-06,5.234558193478733e-05
65536,8.544358,0.3446931838989258,3.3767874240875244,0.0001303765563964844,5.25960058439523e-06,5.1525687013054267e-05
1,0.003963,0.003435850143432617,0.000110626220703125,0.003963,0.003435850143432617,0.000110626220703125
4,0.00514,0.0031211376190185547,0.0002181529998779297,0.001285,0.0007802844047546387,5.453824996948242e-05
16,0.006752,0.0028307437896728516,0.001199483871459961,0.000422,0.00017692148685455322,7.496774196624756e-05
64,0.017956,0.00474238395690918,0.004541873931884766,0.0002805625,7.409974932670593e-05,7.096678018569946e-05
256,0.053728,0.008432865142822266,0.01656365394592285,0.000209875,3.2940879464149475e-05,6.470177322626114e-05
1024,0.194259,0.02076578140258789,0.06998825073242188,0.0001897060546875,2.0279083400964737e-05,6.834790110588074e-05
4096,0.767433,0.08469200134277344,0.23864221572875977,0.000187361572265625,2.0676758140325546e-05,5.826225969940424e-05
16384,2.609668,0.38289475440979004,0.8602924346923828,0.000159281494140625,2.337004116270691e-05,5.2508083172142506e-05
65536,10.512739,1.8217031955718994,3.170631170272827,0.00016041166687011718,2.7796984795713797e-05,4.837999222218059e-05
1,0.003837,0.0026841163635253906,0.00013494491577148438,0.003837,0.0026841163635253906,0.00013494491577148438
4,0.005175,0.0025365352630615234,0.0002372264862060547,0.00129375,0.0006341338157653809,5.930662155151367e-05
16,0.006225,0.002682924270629883,0.0007600784301757812,0.0003890625,0.00016768276691436768,4.750490188598633e-05
64,0.012423,0.0036377906799316406,0.003094911575317383,0.000194109375,5.6840479373931885e-05,4.8357993364334106e-05
256,0.047451,0.0030701160430908203,0.01259160041809082,0.00018535546875,1.1992640793323517e-05,4.918593913316727e-05
1024,0.148705,0.004208564758300781,0.054755210876464844,0.0001452197265625,4.109926521778107e-06,5.34718856215477e-05
4096,0.538002,0.008307695388793945,0.20358800888061523,0.00013134814453125,2.028245944529772e-06,4.9704103730618954e-05
16384,2.049556,0.021250009536743164,0.772230863571167,0.000125094970703125,1.2969976523891091e-06,4.713323141913861e-05
65536,8.129648,0.07492852210998535,3.0360617637634277,0.000124048583984375,1.143318513641134e-06,4.632662603398785e-05
1,0.004259,0.002480030059814453,6.127357482910156e-05,0.004259,0.002480030059814453,6.127357482910156e-05
4,0.004541,0.0024695396423339844,0.0002067089080810547,0.00113525,0.0006173849105834961,5.167722702026367e-05
16,0.006868,0.002882242202758789,0.0010433197021484375,0.00042925,0.00018014013767242432,6.520748138427734e-05
64,0.013288,0.0028145313262939453,0.0038743019104003906,0.000207625,4.3977051973342896e-05,6.0535967350006104e-05
256,0.048231,0.0032563209533691406,0.01274871826171875,0.00018840234375,1.2720003724098206e-05,4.979968070983887e-05
1024,0.152213,0.004480600357055664,0.055062294006347656,0.0001486455078125,4.375586286187172e-06,5.377177149057388e-05
4096,0.532491,0.00973820686340332,0.20086026191711426,0.000130002685546875,2.3774919100105762e-06,4.903814988210797e-05
16384,2.029963,0.02886509895324707,0.7866287231445312,0.00012389910888671875,1.7617858247831464e-06,4.8012007027864456e-05
65536,8.027119,0.10089397430419922,3.033709764480591,0.00012248411560058595,1.539519871585071e-06,4.629073737305589e-05
1,0.003837,0.0030117034912109375,0.00020265579223632812,0.003837,0.0030117034912109375,0.00020265579223632812
4,0.005672,0.002833127975463867,0.0003249645233154297,0.001418,0.0007082819938659668,8.124113082885742e-05
16,0.007415,0.0028367042541503906,0.001210927963256836,0.0004634375,0.00017729401588439941,7.568299770355225e-05
64,0.013833,0.0031740665435791016,0.0046651363372802734,0.000216140625,4.959478974342346e-05,7.289275527000427e-05
256,0.050196,0.004784822463989258,0.016345739364624023,0.000196078125,1.869071274995804e-05,6.385054439306259e-05
1024,0.150704,0.008699178695678711,0.06049466133117676,0.000147171875,8.495291694998741e-06,5.90768177062273e-05
4096,0.560364,0.027881145477294922,0.23140764236450195,0.0001368076171875,6.8069202825427055e-06,5.6496006436645985e-05
16384,2.193852,0.09921407699584961,0.9362633228302002,0.000133902099609375,6.0555466916412115e-06,5.714497820008546e-05
65536,8.765233,0.3659172058105469,3.5067989826202393,0.00013374684143066407,5.583453457802534e-06,5.3509505960391834e-05
1,0.005145,0.0027441978454589844,5.817413330078125e-05,0.005145,0.0027441978454589844,5.817413330078125e-05
4,0.004821,0.002858877182006836,0.00023484230041503906,0.00120525,0.000714719295501709,5.8710575103759766e-05
16,0.008389,0.0026178359985351562,0.0009365081787109375,0.0005243125,0.00016361474990844727,5.8531761169433594e-05
64,0.012892,0.003191232681274414,0.00293731689453125,0.0002014375,4.986301064491272e-05,4.589557647705078e-05
256,0.046556,0.004015684127807617,0.014292001724243164,0.000181859375,1.5686266124248505e-05,5.582813173532486e-05
1024,0.142544,0.0045893192291259766,0.05073189735412598,0.000139203125,4.4817570596933365e-06,4.954286850988865e-05
4096,0.528505,0.010090351104736328,0.2007296085357666,0.000129029541015625,2.4634646251797676e-06,4.900625208392739e-05
16384,2.081269,0.03406262397766113,0.7892677783966064,0.00012703057861328124,2.0790175767615438e-06,4.817308217752725e-05
65536,8.079436,0.12059569358825684,3.0619957447052,0.00012328240966796874,1.8401442503090948e-06,4.672234717872925e-05
1,0.003827,0.002646923065185547,0.00010538101196289062,0.003827,0.002646923065185547,0.00010538101196289062
4,0.004837,0.0027778148651123047,0.0002574920654296875,0.00120925,0.0006944537162780762,6.437301635742188e-05
16,0.007012,0.0034787654876708984,0.0008862018585205078,0.00043825,0.00021742284297943115,5.538761615753174e-05
64,0.013449,0.003543376922607422,0.0030736923217773438,0.000210140625,5.536526441574097e-05,4.8026442527770996e-05
256,0.046797,0.0045964717864990234,0.012889385223388672,0.00018280078125,1.795496791601181e-05,5.0349161028862e-05
1024,0.152843,0.010794639587402344,0.0538175106048584,0.0001492607421875,1.0541640222072601e-05,5.255616270005703e-05
4096,0.572081,0.03380179405212402,0.2062828540802002,0.000139668212890625,8.252391126006842e-06,5.0362024921923876e-05
16384,2.158687,0.15206289291381836,0.8242340087890625,0.00013175579833984375,9.281182428821921e-06,5.03072515130043e-05
65536,8.598292,0.602759838104248,3.303858757019043,0.00013119952392578126,9.19738522497937e-06,5.041288386564702e-05
